aggregated_ip_be	pisquare	26	control_quali_on_basics	STRING		Control quali on basics	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Control quali on basics	String									1.3							
aggregated_ip_be	pisquare	27	control_quali	STRING		Control quali	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Control quali	String									1.3							
aggregated_ip_be	pisquare	28	control_quanti	STRING		Control quanti	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Control quanti	String									1.3							
aggregated_ip_be	pisquare	29	warning	STRING		Warning	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Warning	String									1.3							
aggregated_ip_be	pisquare	30	amount_euro_ir_duration	DECIMAL(20,3)		Amount Euro*IR Duration	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Amount Euro*IR Duration	Real									1.3							
aggregated_ip_be	pisquare	31	amount_euro_spread_duration	DECIMAL(20,3)		Amount Euro*Spread Duration	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Amount Euro*Spread Duration	Real									1.3							
aggregated_ip_be	pisquare	32	amount_yield	DECIMAL(20,3)		Amount*Yield	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Amount*Yield	Real									1.3							
aggregated_ip_be	pisquare	33	amount_euro_rating	DECIMAL(20,3)		Amount Euro*Rating	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Amount Euro*Rating	Real									1.3							
aggregated_ip_be	pisquare	34	gia_macro_class	STRING		GIA Macro Class	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	GIA Macro Class	String									1.3							
aggregated_ip_be	pisquare	35	delta	DECIMAL(20,3)		Delta	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Delta	Real									1.3							
aggregated_ip_be	pisquare	36	gamma	DECIMAL(20,3)		Gamma	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	Gamma	Real									1.3							
aggregated_ip_be	pisquare	37	stec_asset_class	STRING		STEC ASSET CLASS	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	STEC ASSET CLASS	String									1.3							
aggregated_ip_be	pisquare	38	ip_asset_class_for_mim_restit	STRING		IP asset class for MIM restit	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	IP asset class for MIM restit	String									1.3							
aggregated_ip_be	pisquare	39	gic_views_saa	STRING		GIC views --> SAA	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	GIC views --> SAA	String									1.3							
aggregated_ip_be	pisquare	40	gic_views_focus	STRING		GIC views --> Focus	manual	C-pisquare-manual	MNL_Aggregated_IP_BE_yyyymmdd_hhmmss.csv	GIC views --> Focus	String									1.3							
